date,open,close,high,low,volume
2023-09-04,2.29,2.29,2.36,2.28,932002.0
2023-09-05,2.29,2.23,2.3,2.22,839335.0
2023-09-06,2.23,2.29,2.3,2.21,1218090.0
2023-09-07,2.29,2.24,2.31,2.24,991781.0
2023-09-08,2.22,2.22,2.24,2.21,557511.0
2023-09-11,2.22,2.23,2.24,2.19,543531.0
2023-09-12,2.22,2.22,2.24,2.21,408974.0
2023-09-13,2.22,2.23,2.26,2.21,534591.0
2023-09-14,2.23,2.19,2.23,2.19,408033.0
2023-09-15,2.21,2.22,2.22,2.19,407734.0
2023-09-18,2.21,2.2,2.21,2.18,350052.0
2023-09-19,2.2,2.19,2.21,2.18,331081.0
2023-09-20,2.19,2.19,2.21,2.18,260409.0
2023-09-21,2.2,2.2,2.22,2.19,365064.0
2023-09-22,2.19,2.23,2.23,2.19,415075.0
2023-09-25,2.22,2.19,2.22,2.18,380338.0
2023-09-26,2.18,2.16,2.19,2.16,270838.0
2023-09-27,2.16,2.15,2.18,2.15,320930.0
2023-09-28,2.16,2.18,2.18,2.15,263316.0
2023-10-09,2.17,2.02,2.18,2.02,926061.0
2023-10-10,2.01,2.02,2.05,2.0,371680.0
2023-10-11,2.03,2.0,2.04,2.0,351699.0
2023-10-12,2.0,2.02,2.03,1.99,338006.0
2023-10-13,2.01,1.97,2.01,1.96,494408.0
2023-10-16,1.96,1.89,1.98,1.88,836952.0
2023-10-17,1.9,1.85,1.9,1.82,640000.0
2023-10-18,1.84,1.83,1.86,1.82,455864.0
2023-10-19,1.81,1.82,1.85,1.8,424551.0
2023-10-20,1.81,1.89,1.97,1.79,1083957.0
2023-10-23,1.87,1.83,1.87,1.8,666886.0
2023-10-24,1.84,1.86,1.87,1.82,470199.0
2023-10-25,1.87,1.87,1.9,1.86,497701.0
2023-10-26,1.86,1.84,1.86,1.82,376793.0
2023-10-27,1.83,1.86,1.87,1.83,379520.0
2023-10-30,1.85,1.88,1.92,1.83,530766.0
2023-10-31,1.87,1.88,1.9,1.84,471693.0
2023-11-01,1.88,1.87,1.89,1.86,334908.0
2023-11-02,1.86,1.86,1.89,1.85,291975.0
2023-11-03,1.86,1.85,1.87,1.84,267827.0
2023-11-06,1.86,1.92,1.94,1.85,606751.0
2023-11-07,1.92,1.91,1.94,1.89,381334.0
2023-11-08,1.91,1.93,1.95,1.9,506925.0
2023-11-09,1.94,1.9,1.96,1.89,575935.0
2023-11-10,1.89,1.88,1.9,1.85,359000.0
2023-11-13,1.91,1.9,1.93,1.87,302846.0
2023-11-14,1.89,1.93,1.94,1.89,502109.0
2023-11-15,1.95,1.91,1.96,1.91,393182.0
2023-11-16,1.91,1.89,1.91,1.88,322618.0
2023-11-17,1.87,1.87,1.89,1.85,280403.0
2023-11-20,1.89,1.89,1.9,1.87,256920.0
2023-11-21,1.89,1.94,1.99,1.89,914878.0
2023-11-22,1.97,2.05,2.12,1.96,1674948.0
2023-11-23,2.0,2.04,2.09,1.95,1297233.0
2023-11-24,2.03,2.02,2.08,2.01,925792.0
2023-11-27,2.02,1.95,2.03,1.94,660192.0
2023-11-28,1.94,1.94,1.95,1.92,436258.0
2023-11-29,1.93,1.89,1.93,1.88,458972.0
2023-11-30,1.89,1.88,1.9,1.87,314201.0
2023-12-01,1.88,1.91,1.92,1.87,385243.0
2023-12-04,1.9,1.89,1.91,1.88,328131.0
2023-12-05,1.89,1.85,1.89,1.84,379064.0
2023-12-06,1.84,1.87,1.88,1.84,282944.0
2023-12-07,1.86,1.88,1.89,1.85,362344.0
2023-12-08,1.88,1.83,1.88,1.83,402005.0
2023-12-11,1.83,1.84,1.84,1.8,294290.0
2023-12-12,1.84,1.88,1.89,1.83,410864.0
2023-12-13,1.88,1.84,1.88,1.84,274216.0
2023-12-14,1.85,1.84,1.87,1.83,231848.0
2023-12-15,1.86,1.86,1.89,1.86,356558.0
2023-12-18,1.85,1.82,1.88,1.82,364110.0
2023-12-19,1.83,1.82,1.84,1.81,215890.0
2023-12-20,1.82,1.78,1.82,1.78,257828.0
2023-12-21,1.77,1.81,1.82,1.76,269597.0
2023-12-22,1.8,1.79,1.81,1.78,252320.0
2023-12-25,1.78,1.75,1.79,1.74,266436.0
2023-12-26,1.74,1.72,1.76,1.71,255883.0
2023-12-27,1.71,1.71,1.73,1.69,248385.0
2023-12-28,1.7,1.74,1.75,1.66,409430.0
2023-12-29,1.73,1.74,1.76,1.72,286751.0
2024-01-02,1.74,1.71,1.75,1.71,226048.0
2024-01-03,1.71,1.71,1.74,1.69,253045.0
2024-01-04,1.7,1.68,1.71,1.67,261110.0
