date,open,close,high,low,volume
2023-09-11,49.362,49.482,49.932,49.062,140721.0
2023-09-12,49.472,50.262,50.772,49.352,164034.0
2023-09-13,50.152,50.052,50.592,49.752,107434.0
2023-09-14,50.062,49.602,50.312,49.312,102895.0
2023-09-15,49.692,48.842,49.742,48.352,164512.0
2023-09-18,48.852,49.152,49.642,48.262,144278.0
2023-09-19,49.042,49.102,49.202,48.502,123661.0
2023-09-20,49.082,49.942,50.292,48.782,213801.0
2023-09-21,49.932,49.372,49.932,49.072,167691.0
2023-09-22,49.642,50.102,50.162,49.222,221702.0
2023-09-25,49.942,49.682,49.942,49.282,166432.0
2023-09-26,49.812,49.052,50.252,49.052,189349.0
2023-09-27,49.052,49.242,49.712,48.482,188109.0
2023-09-28,49.442,48.532,49.552,48.462,170976.0
2023-10-09,48.512,48.812,49.162,47.952,286595.0
2023-10-10,48.542,47.822,48.822,47.472,214996.0
2023-10-11,47.802,47.822,48.942,47.552,204184.0
2023-10-12,48.052,48.332,48.532,47.662,176042.0
2023-10-13,48.242,48.042,48.492,47.582,129960.0
2023-10-16,47.852,48.132,48.462,47.852,150202.0
2023-10-17,48.132,48.932,49.042,48.102,168302.0
2023-10-18,48.732,48.522,48.942,48.262,106371.0
2023-10-19,48.342,47.282,48.342,47.232,201961.0
2023-10-20,46.992,46.232,47.112,45.932,210898.0
2023-10-23,46.052,46.302,46.682,45.762,168644.0
2023-10-24,46.062,46.232,46.542,45.252,250198.0
2023-10-25,46.842,45.472,47.062,45.192,258565.0
2023-10-26,45.272,45.562,45.772,45.082,151655.0
2023-10-27,45.412,46.792,47.052,45.262,253188.0
2023-10-30,46.382,47.552,47.692,46.382,164885.0
2023-10-31,47.352,45.972,47.352,45.752,238072.0
2023-11-01,45.862,46.062,46.512,45.752,189338.0
2023-11-02,46.052,46.232,47.462,45.862,200855.0
2023-11-03,46.172,45.852,46.402,45.772,177406.0
2023-11-06,46.052,46.192,46.352,45.752,249182.0
2023-11-07,46.152,46.152,46.332,45.632,188982.0
2023-11-08,45.702,45.902,46.042,45.562,213857.0
2023-11-09,45.932,45.502,46.382,45.402,141469.0
2023-11-10,45.352,45.752,45.912,45.302,130271.0
2023-11-13,45.692,44.112,45.692,43.732,382916.0
2023-11-14,44.072,44.142,44.472,43.852,248028.0
2023-11-15,44.492,44.592,44.812,44.002,196363.0
2023-11-16,44.452,44.802,45.242,44.362,216055.0
2023-11-17,44.652,44.912,45.022,44.262,135134.0
2023-11-20,44.592,45.482,45.952,44.592,182191.0
2023-11-21,45.672,45.502,46.242,45.502,158459.0
2023-11-22,45.502,45.202,45.652,44.952,97869.0
2023-11-23,45.202,45.812,45.982,44.902,101034.0
2023-11-24,45.852,45.532,45.902,45.122,157245.0
2023-11-27,45.482,45.022,45.482,44.802,159225.0
2023-11-28,45.252,45.582,45.852,44.582,217876.0
2023-11-29,45.582,45.062,45.632,44.772,124265.0
2023-11-30,44.862,44.722,45.052,44.462,128619.0
2023-12-01,45.352,43.602,45.412,43.382,316050.0
2023-12-04,43.532,43.142,43.842,42.892,220587.0
2023-12-05,43.142,42.272,43.242,42.272,225103.0
2023-12-06,42.112,42.232,42.702,41.802,191141.0
2023-12-07,42.412,43.272,43.542,42.272,250219.0
2023-12-08,43.232,43.392,44.132,43.142,218113.0
