code,MARKET_CAP,EP,BP,DIVIDEND_YIELD,ROE,ROE_STABILITY,PROFIT_GROWTH,OCF_TO_REVENUE,MOMENTUM_20,MOMENTUM_60,VOLATILITY_20,TURNOVER_STABILITY,VOLUME_PRICE_DIVERGENCE,INDUSTRY,LIST_DATE
002714.SZ,235829882316.65,0.042028296481953525,0.26209932453622986,0.02,-6.38,0.10922991706937006,-132.14,0.022387690480902434,0.15549965698605073,0.062279918011247215,0.3344339704500057,2.475556533127245,-0.6514791247754653,农林牧渔,2010-01-01
600138.SH,7781280000.0,0.005611208148296071,0.7985902582002822,0.0075884851344974035,3.17,1.3866300573279726,158.16,0.05993393109957527,0.05265772478887243,0.0212048192771086,0.2241145538956146,3.679684264896415,-0.5007856065723624,社会服务,2010-01-01
002419.SZ,6229958507.5,0.036385087727959495,0.6755213875036366,0.011539377107716721,5.51,0.8076748127772018,88.75,0.2330886728823646,0.14542149511474678,-0.02325130788606844,0.5457811906130602,1.601386486652521,-0.8543853644786465,商贸零售,2010-01-01
600210.SH,7887028021.6,0.0788085935598281,0.731497254255564,0.023806451612903224,9.99,0.31665980555648376,-7.24,0.19139784946236557,0.1071428571428572,0.12590799031477018,0.41013125561850905,1.6054151374318353,-0.5385958706610373,综合,2010-01-01
600697.SH,1804058770.5,0.05,1.2958910831535857,0.0031752021563342314,0.79,4.264926772415426,112.12,0.5332434860736747,0.07432432432432456,-0.10024252223120445,0.23168063138140124,4.414924072272136,-0.2879453537968674,商贸零售,2010-01-01
601566.SH,5688907785.0,0.02079080470709615,0.6892792965292699,0.01064516129032258,4.98,0.9313632122068154,305.07,0.0543010752688172,0.09283196239717983,0.016393442622950838,0.31050232956241663,5.106430580088667,-0.2414700568085465,纺织服饰,2010-01-01
000807.SZ,47857812189.0,0.08265674919910838,0.5376181499887436,0.026651869158878506,16.46,0.16127625525797692,-13.41,0.06580996884735202,0.16094032549728743,0.15571557155715565,0.4130110021374867,2.9133165763605424,-0.7558935043125176,有色金属,2010-01-01
000538.SZ,91280617489.2,0.05280099039704744,0.4368848854680278,0.01571255403334629,10.51,0.3499312239251976,36.41,0.022299476248198887,0.003212261661657001,0.043433644369138324,0.14201975946921105,3.1760635789976432,-0.4324643252417375,医药生物,2010-01-01
002094.SZ,2038147769.55,0.05,0.7027332860351668,0.002033898305084746,0.73,1.299847748798872,101.29,0.013559322033898305,0.08455882352941169,-0.21333333333333326,0.35641863870932383,9.838122294988095,-0.44992148117189673,美容护理,2010-01-01
600346.SH,98195442014.7,0.019676471812059757,0.6109489381096507,0.022843822843822845,12.24,0.26441665485110605,197.83,0.12975912975912976,0.11621856027753696,0.07608695652173902,0.22430272494294426,4.668610612815525,-0.594187648536747,石油石化,2010-01-01
600438.SH,111964087759.38,0.18128685115265064,0.531991322093715,0.037737494263423585,22.59,0.07506428690250702,-47.25,0.14205849221911634,-0.10225102063747704,-0.025214526820936056,0.2952089113891317,2.4412306260585233,-0.18821255940371462,电力设备,2010-01-01
603993.SH,179705681650.56,0.04590679490912228,0.3257563651531445,0.014944939695857366,15.0,0.19274421202739933,35.98,0.04719454640797063,0.36506800286327845,0.7072515666965085,0.5672043462787575,2.9244104677493197,-0.2766488944888189,有色金属,2010-01-01
002230.SZ,112805108634.96,0.0021305696708049915,0.15098859184102975,0.0017312091671647328,3.94,0.7567911221821694,17.12,0.001545722470682797,-0.0692486236596267,0.05823209962705289,0.4442880493240555,3.285512783656409,-0.5654601768189796,计算机,2010-01-01
601186.SH,116376670655.0,0.2242457259549493,2.1514113387466858,0.06553030303030304,9.8,0.3352718784898275,-2.19,0.0946969696969697,0.019305019305019266,0.13467048710601714,0.21599634659479577,4.04580991420206,-0.2606347349308194,建筑装饰,2010-01-01
603588.SH,9053232551.63,0.08256404190959354,1.0272448973407404,0.018813751416698152,5.56,0.36692235376779564,-27.13,-0.05855685681904043,0.07733007733007735,-0.10179843909060071,0.35498179444807354,3.898333096035624,-0.4197403993722388,环保,2010-01-01
002707.SZ,6594017871.43,0.05,0.1135443839115111,0.001475409836065574,4.39,0.8163258642237845,114.58,0.012667660208643816,0.03869969040247678,-0.058906030855539915,0.3592893943402394,3.144356099684139,-0.34397524410612534,社会服务,2010-01-01
300251.SZ,31330938053.76,0.05,0.2769949945397916,0.004093168307182537,4.98,0.6638243353233825,158.62,0.010720202709287594,0.07885606140258639,0.33242436047266577,0.4854108507036197,3.052289079631513,-0.598310412767405,传媒,2010-01-01
600729.SH,12208702982.04,0.09728325441219592,0.5108627035538827,0.036792452830188685,22.59,0.19284866694468158,48.14,0.07219031993437244,-0.11216314639475611,0.02308015107007977,0.2313179919129317,2.6005269439397747,0.5685245065299261,商贸零售,2010-01-01
002271.SZ,39842103501.62,0.0707537064546694,0.7121615601739201,0.021353148220570984,8.24,0.36107191742750633,7.16,0.032850997262416894,-0.06576543660942635,-0.21201848998459172,0.457468897859217,2.6583754756245024,-0.5329034873388067,建筑材料,2010-01-01
000425.SZ,75150816351.48,0.05948754113848266,0.7470932860198158,0.02248126561199001,9.86,0.4263862913019849,23.51,0.02497918401332223,0.02561912894961571,0.1926514399205561,0.38672789026020343,2.1881890699055924,-0.5077328011477711,机械设备,2010-01-01
300413.SZ,45477223012.65,0.07825717502356962,0.47259751978931225,0.023839397741530738,17.34,0.2302367958261152,90.73,0.012128816394813885,-0.03588709677419355,-0.020483408439164297,0.4115562719603715,2.3957905668888175,-0.4757648882620409,传媒,2010-01-01
601111.SH,121134157065.8,0.05,0.30734487180974257,0.02,-2.77,5.0,97.29,0.15,0.008287292817679592,-0.012178619756427533,0.2047878991473752,3.864988439003687,-0.4542939313943476,交通运输,2010-01-01
000938.SZ,62092334064.54,0.033160256458651255,0.5467092740530198,0.01026238660153524,6.39,0.49303887996207835,-2.54,-0.015119795301232844,-0.14989123986553288,0.13101815311760068,0.43824949604991054,2.095841387624885,-0.4997299585102938,计算机,2010-01-01
600066.SH,43990972361.01,0.03816359945328095,0.316405161492087,0.017118997912317326,12.97,0.23679520927569883,139.36,0.07411273486430063,0.11222910216718263,0.9392712550607285,0.5383803279390789,3.6268689794041697,-0.6244774603791732,汽车,2010-01-01
600398.SH,43208632368.0,0.06613213556079142,0.360518185478228,0.02677165354330709,19.47,0.20915520798342815,36.96,0.07808398950131233,0.03392130257801895,0.28934010152284273,0.33623474523949515,3.7084207658209034,-0.35700751020831484,纺织服饰,2010-01-01
002174.SZ,9177228310.98,0.05,0.4903949480061699,0.003009328919650918,2.0,1.8038249241260311,114.39,-0.012538870498545492,-0.058551326848616525,-0.0977464023893565,0.5157834850053251,3.0347988834701587,-0.40953250247869083,传媒,2010-01-01
