code,MARKET_CAP,EP,BP,DIVIDEND_YIELD,ROE,ROE_STABILITY,PROFIT_GROWTH,OCF_TO_REVENUE,MOMENTUM_20,MOMENTUM_60,VOLATILITY_20,TURNOVER_STABILITY,VOLUME_PRICE_DIVERGENCE,INDUSTRY,LIST_DATE
002466.SZ,9897931381.544355,0.0758002476474777,0.3113816999603044,0.016600967168909044,0.07250955961590234,26.661592442922547,0.11694238206684784,0.15528976126318578,-0.029493087557603714,-0.07142857142857151,0.37613568994207386,2.2376367226251612,-0.6277106447097006,有色金属,2010-01-01
300251.SZ,14640870024.18281,0.05859909614766792,0.7956201801626658,0.006281657529815653,0.12309316459108323,41.075431799151744,0.3001722840656394,0.010780845640674802,-0.028201512626586323,0.024321037697608405,0.36906181815697703,2.6021260111301303,-0.06159846702472566,传媒,2010-01-01
002405.SZ,2899068387.6998415,0.058544443021843875,0.20218611303245904,0.005976277792671907,0.07504104896494646,24.362315642965363,0.03155985884673232,0.13479707421146184,-0.1583756345177666,-0.2089694656488551,0.22386361841069718,4.193827854783954,0.21094749374402144,计算机,2010-01-01
300760.SZ,15817643310.803373,0.04986868082642972,0.9107155314674173,0.018583438095186287,0.14241730025145288,74.20956974599798,0.3479548346618957,0.04152290246565528,-0.04355980184005659,0.06619068281330143,0.22663203816670788,1.8630981714109867,0.03570185719372555,医药生物,2010-01-01
600519.SH,1430385743.1386275,0.053641523942856977,0.8045833435335074,0.007426706972803094,0.13727492757542686,41.59699347195014,-0.21454699030827076,0.1774223078275923,-0.014215900105033263,-0.04215974738846895,0.23213249921880083,3.0082185034249087,0.10221275522707574,食品饮料,2010-01-01
600372.SH,10769826369.765663,0.03748439607335535,0.17771612299499007,0.007713681799031235,0.037866092253946985,62.62779412454025,0.02454902170838455,0.16948338576597088,-0.04068220935690814,-0.11093387470997673,0.27247695525138116,2.5288707987746735,-0.10969973779123283,国防军工,2010-01-01
000058.SZ,2846213767.508996,0.03336169629562254,0.7531801743002279,0.007646928251730498,0.028856164262148626,56.64023877420351,0.22540278447007162,0.1190342447962139,-0.03604103132797343,-0.02659574468085113,0.21242385937435973,1.851553162488444,-0.24667598765744106,综合,2010-01-01
002179.SZ,8690442898.785723,0.03576658187104535,0.9582187949494666,0.004101978176819395,0.07212553830680335,20.714170986488433,-0.14914273642218287,-0.07130604763203519,0.04278746895664409,-0.08289255545906682,0.4608102067980702,1.4474811136870345,0.04265110940285455,国防军工,2010-01-01
000591.SZ,25852658615.164116,0.03762884010675337,0.9740318543203189,0.019232758452996428,0.040377103614407876,44.82970279940442,0.13911116816980698,0.05889403359124892,-0.009527439024390238,-0.06477150053976244,0.22639187565721094,2.47809307359228,-0.5698841701390256,公用事业,2010-01-01
601330.SH,25103667266.854176,0.011688361015731168,1.1019996189277022,0.008549846815318292,0.12123263414834208,87.13238135391241,0.2140498656792632,0.12676231079878097,0.027732463295269127,-0.0015847860538826808,0.1732438336144059,2.9227412079591986,-0.3930470751248513,环保,2010-01-01
002371.SZ,17707866246.41012,0.04745015684720184,0.9105759901395567,0.028957690514499243,0.14958773263990646,24.094361710840246,0.14791834387473968,0.25668768572320616,0.05399627569646914,-0.05901815059690796,0.3583580920525108,2.31134060332836,-0.607989771073143,电子,2010-01-01
300137.SZ,1809078778.0148885,0.10745927871114777,0.7681791800420396,0.0008417206945715216,0.1027993977019058,21.502640276245895,0.09824586017829919,0.19351919346599905,-0.013651877133105783,-0.025295109612141542,0.2184218774083242,1.9502436272994448,-0.29571612555676313,环保,2010-01-01
601186.SH,88279014728.1604,0.057423988465709765,1.25838710954267,0.01627334516390079,0.16909701896611884,63.58547660190042,-0.2924054200619901,0.11339244843016362,0.013024602026049159,-0.07038512616201864,0.1347567070048504,2.8257115692586074,-0.48604446523401573,建筑装饰,2010-01-01
600188.SH,15685872676.674541,0.022322791399991104,0.9600925238043304,0.028953620869856707,0.059874404287107275,44.0004354915369,0.40580765392227525,0.2554262900977498,0.14172923600897902,0.1158181405552614,0.32149105022254165,1.8351383970540731,-0.13495479048888762,煤炭,2010-01-01
002271.SZ,1230702289.7568493,0.05943757528582368,0.9340911201626763,0.0021883294564178225,0.058207482161118144,30.373247700928932,0.37223720144824624,0.2725997254555711,-0.08871214438666253,-0.3146997929606625,0.36479908307772296,2.369228092736541,-0.5006893608887475,建筑材料,2010-01-01
000725.SZ,60818783099.9403,0.04418342246001363,0.11485203944304145,0.009709631839358995,0.1291069740297391,60.66897052326577,0.14549041591101317,0.1421640616347412,-0.02110817941952503,-0.0535714285714286,0.2019142351038207,2.81329569421383,-0.08352364349208884,电子,2010-01-01
002191.SZ,5070982923.617108,0.055155333209931,0.2753207739286282,0.00959275053871938,0.11985759060701062,24.455115369202392,0.27012004701980324,0.006316163420242868,-0.061361100780959466,-0.10938602681721954,0.1957099645767055,2.2359339639496483,0.013382018561776446,轻工制造,2010-01-01
000625.SZ,4240662967.619803,0.0542176319048038,0.42019285612507634,0.02717341041534854,0.13733732253378472,53.34820813141071,0.37721444361705153,0.1594308821729074,-0.19544527532290967,-0.008378718056137324,0.3462701063118856,3.1849213850616147,0.021778493623440337,汽车,2010-01-01
002281.SZ,1654332998.6759076,0.05715862818050634,0.7657730812693394,0.010571503394969733,0.14104201630397156,73.21406801221063,0.05487542545324249,0.1490320745530699,-0.17221510883482716,-0.17956852791878175,0.45497528547740573,1.706659950457431,0.035201718793114053,通信,2010-01-01
000888.SZ,16693048152.781214,0.04518495702877687,0.765221483571429,0.012181638222925843,0.10533763013005695,26.389262987883814,0.26180886798425007,0.18868293958796045,0.06771463119709797,-0.013407821229050154,0.3316594359853558,2.491684801236279,-0.4818344408240084,社会服务,2010-01-01
002572.SZ,16297879027.587975,0.0073724292097133715,1.4029549055343042,0.0030722526999761223,0.102827802853836,23.332067048930657,0.21322789149427573,0.14733967561289743,-0.05142943578883674,-0.1375326640077018,0.3206390571044821,2.408120066369155,-0.5473152929834175,轻工制造,2010-01-01
603236.SH,1534634410.503411,0.052891609988505235,0.9617228191332827,0.01379229962755523,0.07876398883824244,55.298484881656904,0.06733939993454653,-0.03140129048534579,-0.08861756597085468,-0.013429972287358649,0.45454447737400727,2.1731513151474804,0.09620359393851101,通信,2010-01-01
600837.SH,5679621500.228836,0.042734679250640784,0.6746005872887186,0.022447255733826197,0.11181895859928281,52.39312487946744,0.07813698751269531,0.11666155908729259,-0.0352150250773664,-0.07281304481591622,0.14836379608061556,4.739136147357901,-0.03241762313266042,非银金融,2010-01-01
001979.SZ,3102403956.088535,0.0860818572031124,1.2399315107981554,0.0031298776283475204,0.13237826584201304,41.56151508591041,0.14818165139181017,0.16059586437192422,-0.10036395720745561,-0.30383203891781174,0.3959633292204196,2.003526868512839,0.02007932636656855,房地产,2010-01-01
600808.SH,6609416857.275535,0.08684660845254805,0.43443627801789925,0.028790274685375247,0.1538261579282935,28.103079320449243,0.025803749464513,0.11884807603225099,0.014440433212996373,0.06439393939393945,0.17243037422610236,2.3358435166738953,0.18115079548820048,钢铁,2010-01-01
603385.SH,9397148319.587126,0.06334935761653067,1.1552901230712638,0.022884458017029853,0.1607838437296823,20.287950625168893,0.32313035449891414,-0.08616029627806465,0.02784810126582271,0.04102564102564088,0.19380548154773464,3.1997456333176286,-0.1819775150428896,轻工制造,2010-01-01
601857.SH,36687657560.83451,0.06268391019873576,0.6989374970030093,0.01317176581490351,0.011837022504503122,32.117556972521676,0.4729604565183473,0.12738615285010438,0.10420168067226898,-0.026666666666666616,0.18751394480065775,3.3509712158207394,-0.14728323714220912,石油石化,2010-01-01
000402.SZ,5514147227.955525,0.05891379227371471,0.8978628558823003,0.02234434497330464,0.00820671442626375,34.312387432657005,0.05821167688234369,0.14278891606703473,-0.06788511749347259,-0.15201900237529697,0.23930695286107917,2.8363924666770255,-0.4235658782836769,房地产,2010-01-01
601899.SH,15371560659.620686,0.046209955949419824,0.8776390200475186,0.02510551981122632,0.13562437750954856,61.10209011032247,0.017978494731059197,0.18440748074818414,0.07855822550831792,0.04476275738585489,0.15689533086703955,3.0208287741815565,-0.23229611122714694,有色金属,2010-01-01
002081.SZ,1072942951.7767445,0.036040533331104956,0.6215225245951506,0.004983774292558977,0.11110186000347375,48.036270483278905,0.0760306899200956,0.18878797313308426,-0.046070460704607075,-0.1351351351351352,0.1595240393321253,2.1840419644307927,-0.13041817862966446,建筑装饰,2010-01-01
603808.SH,31464205578.72004,0.033508853106439584,0.7956388593118272,0.0039406215981802675,0.09354046073449726,24.109579484468085,0.13905419939476488,0.07720693680143223,-0.03507233669443233,-0.22047104657340177,0.4219799305581869,1.1011149484206413,-0.6276198928471981,纺织服饰,2010-01-01
000938.SZ,2751632171.6683416,0.053291435976016925,0.6673191592537926,0.0031074243355848673,0.13469989858226208,27.516002512631157,-0.11424616801826368,0.039432524696745117,-0.15681544028950545,-0.21794584918326232,0.40027805984770654,2.3557669472381693,0.02710553677140904,计算机,2010-01-01
600010.SH,18619995745.46361,0.041928819843857844,1.4456547089856693,0.016073530259013466,0.08381061460648212,73.8740663822423,-0.11394986957338296,0.23649353928047148,-0.08928571428571441,-0.16880093131548313,0.2755425899385333,1.9691219981771635,-0.23311257104279406,钢铁,2010-01-01
601888.SH,6090354602.854542,0.08235124784090456,0.5988630776352598,0.02049235349502047,0.02062643605699757,35.68894027762967,0.408727170094775,0.17692505209963844,-0.06654064272211724,-0.21394460362941747,0.46019450470083445,2.148953000981037,-0.5753463160370249,社会服务,2010-01-01
600967.SH,37705930729.60381,0.06811606324717032,0.7053308656731049,0.025134702699814767,0.038408724755228156,27.715097825708412,0.13666583123668133,0.09714499546618244,-0.010071761299257131,-0.059787157718521944,0.1878196562085255,4.092303579619466,-0.2526915029052445,国防军工,2010-01-01
000651.SZ,7291600435.978017,0.0697128950040618,0.7634680841544518,0.021255081996048496,0.14486124678965032,44.83259632475064,0.18050450773424026,0.25639755914058227,0.003765343775886887,-0.06423757371524852,0.3903739359097235,1.394220816651433,0.6135359285080288,家用电器,2010-01-01
601928.SH,23221159551.94697,0.06933614940262209,0.9739919594315165,0.026054893836661278,0.07303575243889796,23.514348801997105,-0.10281914522660626,0.11749764943999555,-0.09090909090909094,-0.13829787234042556,0.5596703204323131,2.7161983390610205,0.12972173406227508,传媒,2010-01-01
600990.SH,3268599838.7419176,0.030353381891267323,0.6325668371327724,0.0025312458425699423,0.10823771041868016,24.517222505336445,0.13737425559229657,0.0014679377459975718,-0.08158280410356611,-0.13919413919413914,0.25237016782692057,3.485790194866222,0.3982085787800749,国防军工,2010-01-01
603993.SH,42349512161.237885,0.04380594189788347,0.6983718358100521,0.027227222229736493,0.03169572930678059,36.95718918921292,-0.13860607695818852,0.031371663008630146,0.08792775665399244,-0.10023584905660377,0.27818396577085547,3.311436372157372,-0.48515865207802544,有色金属,2010-01-01
601012.SH,5008716931.711962,0.09102854358935814,0.8898208699150505,0.0047529791870864965,0.07069857582638159,33.56260363165448,0.19786665648785973,0.07050552825143545,0.04134241245136194,-0.19601952684941792,0.46605631805006775,1.7138032786247912,-0.8258914320979356,电力设备,2010-01-01
002233.SZ,7749523794.102789,0.05168129610367493,1.1709253535833755,0.005992004104533286,0.14255488963403856,56.11206563590501,-0.05921084528626894,0.13966831642572947,0.008838607035531076,-0.12159458211482221,0.15254107513354678,2.2778871840731805,-0.0897572530641679,建筑材料,2010-01-01
002032.SZ,45015739606.99526,0.03234441701439296,0.8410419206378911,0.020796660619536517,-0.022470736458268165,81.5048012419628,0.11433956419390012,0.16494779737320223,0.01392203659506741,0.23431615194232225,0.15837129872544545,1.9781923873507796,-0.37591450457522807,家用电器,2010-01-01
601127.SH,36680734126.704,0.0945072199553055,0.38639353595589,0.013760878632814288,0.06113364976008806,53.29510069480296,0.09174619665550363,0.07551183342801215,-0.11437211646570788,-0.04261026278657143,0.6285497686804292,3.7533844464288295,0.3374842357069992,汽车,2010-01-01
601015.SH,30980474194.535717,0.06507054665574857,1.03755303888799,0.016021684290794706,0.144332537772061,22.206789012208468,0.09538345587306142,0.1554074033490077,-0.028508771929824595,-0.02422907488986792,0.2565569429989218,1.7394053221189403,-0.7569064772116397,煤炭,2010-01-01
002419.SZ,17131359964.354765,0.09999533274836209,0.9059907568666304,0.025726032679719336,0.10175471641668732,25.056556214399336,0.16692286697231556,0.023078421945751423,0.027553631174965565,0.011625653943034386,0.223827487891344,2.273855599635978,-0.6429353319028774,商贸零售,2010-01-01
002460.SZ,88430740880.56221,0.05456546179332169,1.1080670909489008,0.008365168221032072,0.08221626477528093,68.05025591655007,-0.10132416302517397,0.07040679139210404,-0.004126213592233086,-0.11382289416846647,0.410781400088857,1.8483494902951247,-0.7405238640380751,有色金属,2010-01-01
601138.SH,42842104640.078125,0.058241195389485065,0.9940819587745497,0.020316327589841393,-0.0072028148022908745,30.669072004223946,0.08183548857389077,0.09070011272465078,-0.1731175228712175,-0.2804654011022657,0.6227751953744515,2.7020985135024973,-0.1832491874775884,电子,2010-01-01
600971.SH,4078469661.2101784,0.09093948724168338,0.7524585517027601,0.015411944958863479,0.04196360633230378,22.834741469890236,0.31280139870624624,0.2560053120621296,0.08064516129032251,0.3085937500000002,0.3828411486021465,2.4375438454466076,0.02942936231621539,煤炭,2010-01-01
600028.SH,35328060729.58228,0.06423367210752302,0.8406668070750083,0.027135809857150882,0.09678424063395785,20.37804722933537,-0.3064094420263631,0.1144153938302987,0.030637254901960898,-0.04359363153904461,0.23145186422978795,2.7479320801734453,-0.08614466618986955,石油石化,2010-01-01
601669.SH,1553285028.9043372,0.03778527876795759,0.7718235417872519,0.015375582715627393,0.037904196275103885,21.077566236327662,0.25566665117519105,0.0689232867754711,-0.021244954323348164,-0.08898556456397078,0.2114701480145808,2.361494664754919,-0.42144664517202995,建筑装饰,2010-01-01
002385.SZ,10119450823.70817,0.03910472455012318,1.1722657602913407,0.0029292706205146643,0.13575792281502616,25.135762385724234,0.10993301755876744,0.18304880886226182,-0.1514692517418964,-0.13841894801599497,0.27905291768244705,2.1125199237695456,0.32079476344084723,农林牧渔,2010-01-01
603605.SH,1483078223.596105,0.05936230417811139,0.833601223678498,0.00923054923014096,0.09491083434155934,33.47186177683632,0.014323483504862788,0.24997750332849536,-0.09568613350113364,-0.0566790652121818,0.32637508863608117,3.305201288831019,0.37778560952010687,美容护理,2010-01-01
002714.SZ,15066800318.636532,0.022427072486097824,0.5361995533133068,0.021269255769293872,0.008266673951056736,24.85257399442503,-0.1088596110107202,0.18507596046346347,0.00909723337079238,0.13309698353563282,0.23481356706179518,2.9629759697189786,-0.3782008610422012,农林牧渔,2010-01-01
600054.SH,5135652303.4047165,0.02032094757801347,0.537587709630212,0.020658092367779487,0.09377033804706128,22.674098089853835,0.3073531370760324,0.17349913741614992,0.026417586564770223,-0.004574983987556069,0.28004595083060674,2.759910021276841,-0.2817637983886707,社会服务,2010-01-01
601088.SH,5762303357.045303,0.05038659311405193,0.9857057039003073,0.004456950902083387,0.11208721848573022,30.32597363994642,0.09820480244908539,0.09803292741805372,0.114433811802233,0.10605461020973483,0.24657716061455232,3.8588880888240062,-0.05172789362435071,煤炭,2010-01-01
000807.SZ,28184234690.26176,0.07838241601288007,0.7704175944876096,0.007995964921867743,0.15843675184418,41.9045581374087,0.46711339417322917,0.23132072131202258,0.002767527675276771,-0.18820014936519802,0.3328234979026003,2.4451272005717284,-0.5269776848144668,有色金属,2010-01-01
603630.SH,39790236141.29952,0.035607348909119346,0.8892123931982132,0.01941257025100086,0.10541729296055713,39.61270418713867,-0.07935467660125375,0.1383204053678347,-0.00853914871255912,0.04790336017772834,0.2511153581729573,4.128083018408956,0.07597258104254091,美容护理,2010-01-01
601288.SH,15171712018.379017,0.055246895145338606,0.7316495746527057,0.016126456687771157,-0.021618530738832173,21.69121703307369,0.14126503872486476,0.14122463296089893,0.056179775280899014,0.0033355570380253496,0.18344345119262118,3.6057489509580596,0.31868735268610804,银行,2010-01-01
002174.SZ,47414511774.80172,0.022058165468000154,0.28922163439123294,0.018962396343178166,0.04849775877878779,24.69390703773334,0.3058577327840212,0.1772701396682474,-0.09105640867350873,0.045256899458691935,0.6937429443179944,2.3559652529198294,-0.44361622207516677,传媒,2010-01-01
002594.SZ,2740859303.3616123,0.043519103759648146,0.7468743831534748,0.024274173343766636,0.051601196028969745,39.68758134370096,0.01869125299624974,0.2189329808011389,-0.030661485914830977,-0.20439026272134564,0.2519885911213896,3.697666166022729,-0.2409876383390755,汽车,2010-01-01
600196.SH,2842859025.516216,0.03308048724870335,0.8073984857912744,0.017740567791768764,0.1152370623165747,33.48336384450264,0.01908709754892779,0.12277207562406633,-0.09957539548341032,-0.16543029289868705,0.21994922514042542,2.5040694654779707,-0.1333265693664851,医药生物,2010-01-01
600502.SH,932404021.0442176,0.050035073741250255,0.6565737134054679,0.029777215559661233,0.053022202882224895,75.28734227232597,-0.3574760209205119,0.1576020551171416,0.04030226700251882,0.0024271844660193054,0.1575893299335504,2.9970144273110306,-0.361950684326764,建筑装饰,2010-01-01
002094.SZ,3397219569.909253,0.04774573938212321,0.47703080576423185,0.012484617938203423,0.039388199273171644,37.430040633462966,0.22858217631850328,0.15006931978735372,0.02659574468085113,0.05464480874316924,0.29280326800744993,4.220019706731988,-0.12504178299769048,美容护理,2010-01-01
300033.SZ,3341135836.193682,0.03964875942678757,0.7218213654292044,0.002240487784601973,0.12650174372248696,71.95130775681227,-0.023241864013426622,0.10153587989301953,-0.06984025499026858,-0.015768947609288153,0.4743410375231355,2.099961463087852,-0.2900329801169471,计算机,2010-01-01
002124.SZ,5055274475.882192,0.05013872325223903,0.8526794402576652,0.02798063188613394,0.0562033032280352,48.45260841251163,0.427116107469533,0.11126615115476952,-0.09186351706036744,-0.10594315245478036,0.40752027129766083,1.5584038883654399,-0.6756086470493841,农林牧渔,2010-01-01
002244.SZ,11969227993.859903,0.06918864056661597,0.7535603562865799,0.0017953996873020705,0.07494506228455422,22.333321026051596,0.2531905049223595,0.17689721057973806,-0.09948910997579985,-0.2506153501901992,0.3538998662796022,3.062943971770847,-0.35269491759558635,房地产,2010-01-01
002078.SZ,16212798808.607616,0.04300657020512037,0.45347796306456667,0.029494798564149893,0.15753042755921132,27.631746728138157,0.3100321437146273,0.05886780633152078,0.06340579710144945,0.02622377622377625,0.1412407770012658,4.246700624295798,0.07085832288841118,轻工制造,2010-01-01
600770.SH,16423252282.130657,0.032445588126226346,0.9904312132932489,0.004000347357132363,0.11530799141393344,20.076627839207422,0.5951111171891105,0.2652735545188625,-0.04878048780487809,-0.07142857142857151,0.28232452499718486,1.6638119122635304,-0.11857685083013579,综合,2010-01-01
600104.SH,7433346585.365559,0.042434116812767785,1.1647950985521787,0.005199919812825449,0.1915315377381222,27.436288085425552,0.30215868292490766,0.07272504701843893,-0.057071778737103895,-0.12136087816185992,0.1290500184735024,3.060726674063737,-0.0403380054770725,汽车,2010-01-01
600373.SH,4961558704.288939,0.06747366568321507,0.6130627611021158,0.004307899897778333,0.04805406260033717,21.007449070227405,0.10453137606607707,0.1633965403004563,0.004091318222731344,0.11241047955761041,0.7734210649013584,3.1194359725724112,0.04641986312629,传媒,2010-01-01
601390.SH,3033711890.620121,0.041417849154876035,1.2394762430539301,0.016059187653695902,0.09651664774361994,27.238476352898243,0.405629509555647,0.16606097204035525,0.04743083003952564,-0.09863945578231292,0.17626601214210255,3.113305119515438,-0.4796909871287794,建筑装饰,2010-01-01
600941.SH,16930776737.127775,0.049343692242444746,0.5891146008261507,0.028088799067297728,0.07281296981424308,96.88024178638653,-0.15358355872364352,0.06205720990716114,0.07915311028019234,-0.016376753861815696,0.2216176763801164,2.929004729444846,-0.04617656179719859,通信,2010-01-01
000002.SZ,4889384141.41998,0.060854095457555955,0.8857769257202096,0.029402376546303673,0.15811408127082682,28.81932090341706,0.21127768134789293,0.08232241901480808,-0.0732838589981446,-0.2065131056393963,0.2861908306061676,2.9768893251599406,-0.4628511779406221,房地产,2010-01-01
002707.SZ,11237709010.893833,0.029461909764018267,0.8665248279044769,0.02058724373330779,0.13849178470455403,66.3191713693425,0.2257776275627953,0.07258125694525916,-0.03178807947019868,0.10590015128593033,0.3176311752390467,2.110088866660504,-0.4708323543865844,社会服务,2010-01-01
600487.SH,92616594650.94641,0.02072550569925214,0.6193080715445125,0.018190608141359654,-0.006673513121273997,68.82833737434775,0.13721376895607296,0.1810255346542271,-0.060631938514090544,-0.20232052211747642,0.2600818019356995,2.3075636652890266,-0.3733753543271329,通信,2010-01-01
002601.SZ,2627643172.00594,0.06834673019492118,0.8792452520374289,0.02691657330146757,0.03183641852217599,98.20167714830473,0.04394258408557615,0.1599208163584266,0.011352253756260478,-0.13283710277698257,0.2778694343510039,2.366161979571687,-0.03385711086720527,基础化工,2010-01-01
600839.SH,14801253097.51862,0.0273868790012669,1.0585261917411648,0.025166272622133237,-0.05248919307221492,74.45490771674801,0.1314059086003957,0.10848414822621169,-0.09594095940959402,-0.054054054054053946,0.26905652543245206,4.4607274729328035,-0.3953689922980717,家用电器,2010-01-01
603588.SH,5283464233.600394,0.056349294507152654,1.1205968440750487,0.025893799171342644,0.09202076371716986,23.297448602296253,0.452774958588797,0.0020453672565743514,-0.11448019801980203,-0.2866400797607177,0.2097817157899106,2.6024898169848423,0.18774131148784934,环保,2010-01-01
300957.SZ,12077183324.418573,0.04812312201002149,1.412195408663361,0.0007380264383680634,0.08519169199244453,39.812304361005985,0.16419150931206788,0.030499265535016223,-0.06588989134212886,-0.30370278581969334,0.363117840319968,2.758694132029034,-0.29791396496165445,美容护理,2010-01-01
600016.SH,31826031479.742023,0.0369607486930355,0.7696306126720415,0.010539102208759773,0.14848414535069174,35.45014234719526,0.18159893689710588,0.25834244811067575,-0.0030525030525030417,0.021902377972465636,0.1340105183077976,2.91185446661358,-0.17865209566109047,银行,2010-01-01
300433.SZ,26886160450.91873,0.08441596133461776,0.9781563019456067,0.012095774450039901,0.14192495423397017,23.957604322785198,0.3283340808859654,-0.0029535202177020242,-0.02267954640907177,-0.09701202949165699,0.3103220830343924,3.4995721987615753,-0.02307255606347111,电子,2010-01-01
002563.SZ,4783092436.90556,0.051520936464264026,0.6800430046484819,0.027295733206643767,0.1153554385190279,31.168817891586702,0.18248290612765475,0.06497081462229279,-0.05555555555555558,0.006122448979591688,0.3354107479412106,1.352225343796827,0.5635179005411612,纺织服饰,2010-01-01
