date,open,close,high,low,volume
2020-01-02,7.07,6.99,7.14,6.95,779758.0
2020-01-03,7.0,6.96,7.02,6.92,471068.0
2020-01-06,6.92,6.98,7.06,6.9,470015.0
2020-01-07,7.0,7.05,7.05,6.93,299663.0
2020-01-08,7.02,6.84,7.02,6.79,438992.0
2020-01-09,6.92,6.97,7.04,6.92,433821.0
2020-01-10,6.99,6.87,7.02,6.85,421105.0
2020-01-13,6.9,6.96,6.97,6.83,281824.0
2020-01-14,6.96,7.03,7.06,6.96,314848.0
2020-01-15,7.04,6.92,7.05,6.86,262138.0
2020-01-16,6.93,6.79,6.94,6.73,486821.0
2020-01-17,6.82,6.8,6.9,6.74,294959.0
2020-01-20,6.83,6.81,6.85,6.77,261855.0
2020-01-21,6.75,6.51,6.76,6.46,620819.0
2020-01-22,6.49,6.57,6.6,6.41,352107.0
2020-01-23,6.47,6.29,6.5,6.25,483954.0
2020-02-03,5.58,5.58,5.63,5.58,663502.0
2020-02-04,5.56,5.6,5.65,5.45,750312.0
2020-02-05,5.59,5.63,5.77,5.55,717025.0
2020-02-06,5.65,5.78,5.82,5.55,596757.0
2020-02-07,5.71,5.71,5.72,5.61,443660.0
2020-02-10,5.65,5.74,5.76,5.6,724691.0
2020-02-11,5.73,5.76,5.83,5.7,445759.0
2020-02-12,5.72,5.75,5.75,5.67,377785.0
2020-02-13,5.75,5.74,5.91,5.74,485172.0
2020-02-14,5.75,5.89,5.9,5.75,440533.0
2020-02-17,5.9,5.99,6.03,5.83,616555.0
2020-02-18,5.98,5.88,6.03,5.82,500535.0
2020-02-19,5.88,5.92,6.0,5.88,368481.0
2020-02-20,5.92,6.05,6.06,5.87,527312.0
2020-02-21,6.02,5.98,6.03,5.94,398935.0
2020-02-24,5.94,5.83,5.95,5.78,527559.0
2020-02-25,5.74,5.76,5.82,5.69,498128.0
2020-02-26,5.68,5.9,5.98,5.65,835261.0
2020-02-27,5.91,5.82,5.96,5.81,440593.0
2020-02-28,5.74,5.74,5.94,5.74,584084.0
2020-03-02,5.8,6.0,6.03,5.71,684936.0
2020-03-03,6.02,5.98,6.08,5.93,476143.0
2020-03-04,5.99,6.21,6.23,5.96,682997.0
2020-03-05,6.2,6.25,6.31,6.14,466132.0
2020-03-06,6.24,6.08,6.26,6.05,430370.0
2020-03-09,5.97,5.84,6.01,5.8,619654.0
2020-03-10,5.81,5.92,5.96,5.78,463000.0
2020-03-11,5.92,5.94,6.11,5.88,370608.0
2020-03-12,5.85,5.85,5.94,5.79,366681.0
2020-03-13,5.52,5.72,5.76,5.5,454337.0
2020-03-16,5.73,5.46,5.74,5.43,490619.0
2020-03-17,5.45,5.35,5.54,5.27,482270.0
2020-03-18,5.39,5.11,5.41,5.09,691850.0
2020-03-19,5.06,4.83,5.09,4.72,1119748.0
2020-03-20,4.91,5.18,5.26,4.87,1045473.0
2020-03-23,5.16,5.09,5.35,5.08,735800.0
2020-03-24,5.27,5.49,5.55,5.24,820006.0
2020-03-25,5.64,5.73,5.81,5.59,784793.0
2020-03-26,5.74,5.69,5.77,5.66,346485.0
2020-03-27,5.79,5.74,5.86,5.74,482320.0
2020-03-30,5.67,5.69,5.74,5.58,414239.0
2020-03-31,5.75,5.6,5.77,5.56,468998.0
2020-04-01,5.6,5.59,5.73,5.59,339046.0
2020-04-02,5.58,5.59,5.64,5.5,257491.0
2020-04-03,5.58,5.61,5.64,5.52,232192.0
2020-04-07,5.7,5.66,5.72,5.62,318963.0
2020-04-08,5.62,5.59,5.66,5.54,251109.0
2020-04-09,5.66,5.59,5.67,5.58,210240.0
2020-04-10,5.62,5.63,5.76,5.57,276856.0
2020-04-13,5.63,5.55,5.63,5.54,149889.0
2020-04-14,5.56,5.59,5.62,5.52,191203.0
2020-04-15,5.61,5.55,5.61,5.53,185734.0
2020-04-16,5.54,5.53,5.56,5.5,191440.0
2020-04-17,5.55,5.56,5.61,5.55,247066.0
2020-04-20,5.58,5.59,5.6,5.49,213006.0
2020-04-21,5.58,5.43,5.58,5.41,220555.0
2020-04-22,5.41,5.45,5.47,5.33,200237.0
2020-04-23,5.48,5.54,5.64,5.45,284222.0
2020-04-24,5.58,5.54,5.63,5.5,224713.0
2020-04-27,5.6,5.72,5.77,5.57,331381.0
2020-04-28,5.57,5.55,5.62,5.46,402688.0
2020-04-29,5.55,5.64,5.65,5.49,378525.0
2020-04-30,5.63,5.73,5.77,5.61,338052.0
2020-05-06,5.62,5.56,5.71,5.53,501166.0
2020-05-07,5.56,5.58,5.69,5.5,503149.0
2020-05-08,5.59,5.68,5.71,5.55,509220.0
2020-05-11,5.71,5.61,5.72,5.58,469280.0
2020-05-12,5.59,5.48,5.6,5.47,457749.0
2020-05-13,5.46,5.41,5.48,5.37,446060.0
2020-05-14,5.38,5.29,5.38,5.25,416297.0
2020-05-15,5.32,5.34,5.4,5.27,468782.0
2020-05-18,5.34,5.32,5.37,5.26,330646.0
2020-05-19,5.36,5.28,5.37,5.26,323673.0
2020-05-20,5.29,5.28,5.32,5.21,375881.0
2020-05-21,5.29,5.14,5.3,5.11,523521.0
2020-05-22,5.14,5.03,5.15,5.0,472541.0
2020-05-25,5.04,5.09,5.16,4.99,378502.0
2020-05-26,5.1,5.11,5.12,5.06,354398.0
2020-05-27,5.12,5.09,5.12,5.04,309026.0
2020-05-28,5.09,5.07,5.17,5.03,385871.0
2020-05-29,5.07,5.05,5.11,5.03,286434.0
2020-06-01,5.07,5.22,5.24,5.06,639436.0
2020-06-02,5.21,5.3,5.33,5.2,607695.0
2020-06-03,5.33,5.24,5.39,5.22,552478.0
2020-06-04,5.29,5.26,5.3,5.23,359589.0
2020-06-05,5.25,5.23,5.28,5.19,236584.0
2020-06-08,5.27,5.25,5.28,5.19,368699.0
2020-06-09,5.25,5.29,5.33,5.24,367269.0
2020-06-10,5.29,5.28,5.3,5.23,272229.0
2020-06-11,5.3,5.33,5.52,5.27,785067.0
2020-06-12,5.27,5.31,5.31,5.2,340295.0
2020-06-15,5.28,5.24,5.35,5.23,357692.0
2020-06-16,5.29,5.38,5.4,5.28,342748.0
2020-06-17,5.39,5.4,5.44,5.34,376090.0
2020-06-18,5.4,5.51,5.57,5.37,609002.0
2020-06-19,5.58,5.62,5.66,5.53,569584.0
2020-06-22,5.61,5.52,5.63,5.49,462772.0
2020-06-23,5.53,5.58,5.65,5.46,393585.0
2020-06-24,5.58,5.63,5.68,5.57,327412.0
