date,open,close,high,low,volume
2023-11-27,4.53,4.52,4.53,4.47,82357.0
2023-11-28,4.5,4.49,4.52,4.42,96067.0
2023-11-29,4.49,4.42,4.5,4.4,93533.0
2023-11-30,4.42,4.37,4.43,4.36,93044.0
2023-12-01,4.39,4.41,4.43,4.36,93807.0
2023-12-04,4.42,4.41,4.45,4.39,85649.0
2023-12-05,4.42,4.36,4.42,4.35,90700.0
2023-12-06,4.35,4.34,4.37,4.33,97850.0
2023-12-07,4.35,4.33,4.39,4.28,109184.0
2023-12-08,4.33,4.31,4.37,4.26,232893.0
2023-12-11,4.3,4.3,4.31,4.2,225533.0
2023-12-12,4.29,4.28,4.29,4.19,181943.0
2023-12-13,4.27,4.2,4.28,4.19,120405.0
2023-12-14,4.23,4.2,4.24,4.2,82624.0
2023-12-15,4.2,4.18,4.24,4.17,79007.0
2023-12-18,4.17,4.13,4.19,4.12,98886.0
2023-12-19,4.13,4.12,4.15,4.09,89422.0
2023-12-20,4.12,4.1,4.15,4.08,93367.0
2023-12-21,4.1,4.1,4.1,4.03,101353.0
2023-12-22,4.1,4.1,4.15,4.04,116506.0
2023-12-25,4.09,4.05,4.1,4.03,90122.0
2023-12-26,4.07,4.03,4.08,4.03,59547.0
2023-12-27,4.07,4.05,4.09,4.01,106743.0
2023-12-28,4.06,4.09,4.12,4.04,98149.0
2023-12-29,4.09,4.05,4.09,4.04,143468.0
2024-01-02,4.06,4.07,4.1,4.04,133595.0
2024-01-03,4.07,4.1,4.12,4.05,119204.0
2024-01-04,4.1,4.06,4.12,4.05,121225.0
2024-01-05,4.06,4.04,4.11,4.02,181207.0
2024-01-08,4.03,3.92,4.04,3.91,199460.0
2024-01-09,3.92,3.98,4.0,3.89,124634.0
2024-01-10,3.97,3.96,4.0,3.94,81805.0
2024-01-11,3.97,3.94,3.98,3.91,98277.0
2024-01-12,3.94,3.95,3.99,3.93,93109.0
2024-01-15,3.95,3.88,3.95,3.87,144912.0
2024-01-16,3.87,3.83,3.88,3.79,172742.0
2024-01-17,3.83,3.74,3.83,3.74,118867.0
2024-01-18,3.73,3.7,3.73,3.59,184162.0
2024-01-19,3.69,3.69,3.72,3.64,108887.0
2024-01-22,3.69,3.49,3.7,3.47,134835.0
2024-01-23,3.49,3.53,3.55,3.42,101058.0
2024-01-24,3.53,3.63,3.64,3.48,139292.0
2024-01-25,3.63,3.77,3.77,3.62,147755.0
2024-01-26,3.78,3.88,3.91,3.77,133203.0
2024-01-29,3.88,3.86,3.92,3.84,156455.0
2024-01-30,3.82,3.79,3.89,3.77,130924.0
2024-01-31,3.78,3.71,3.84,3.68,139140.0
2024-02-01,3.68,3.66,3.76,3.64,127347.0
2024-02-02,3.67,3.6,3.74,3.5,171356.0
2024-02-05,3.59,3.42,3.59,3.33,273960.0
2024-02-06,3.4,3.57,3.59,3.31,237300.0
2024-02-07,3.59,3.55,3.66,3.5,249397.0
2024-02-08,3.57,3.62,3.64,3.51,270960.0
2024-02-19,3.67,3.69,3.7,3.6,209141.0
2024-02-20,3.68,3.72,3.74,3.65,117727.0
2024-02-21,3.71,3.74,3.81,3.7,138442.0
2024-02-22,3.73,3.78,3.79,3.73,100663.0
2024-02-23,3.78,3.8,3.82,3.77,99470.0
2024-02-26,3.81,3.74,3.81,3.73,135124.0
2024-02-27,3.73,3.75,3.76,3.72,102527.0
2024-02-28,3.75,3.65,3.81,3.65,195967.0
2024-02-29,3.64,3.68,3.69,3.62,122032.0
2024-03-01,3.67,3.66,3.7,3.63,102030.0
2024-03-04,3.64,3.59,3.66,3.57,133951.0
