date,open,close,high,low,volume
2023-08-07,19.94,19.97,20.03,19.83,75013.0
2023-08-08,19.97,19.9,20.09,19.8,93103.0
2023-08-09,19.83,19.67,19.88,19.57,78692.0
2023-08-10,19.62,19.71,19.74,19.54,77489.0
2023-08-11,19.75,19.57,19.97,19.53,110076.0
2023-08-14,19.37,19.9,19.95,19.28,130643.0
2023-08-15,19.82,19.08,19.82,18.98,182160.0
2023-08-16,19.02,18.94,19.14,18.89,66147.0
2023-08-17,18.86,19.13,19.17,18.67,64658.0
2023-08-18,19.13,18.76,19.27,18.72,80571.0
2023-08-21,18.73,17.87,18.8,17.76,221161.0
2023-08-22,17.96,17.97,18.02,17.5,127713.0
2023-08-23,17.92,17.85,18.11,17.72,68800.0
2023-08-24,17.87,17.77,18.01,17.75,73082.0
2023-08-25,17.65,17.13,17.65,17.01,155403.0
2023-08-28,17.87,17.24,18.01,17.13,130451.0
2023-08-29,17.22,17.67,17.8,17.17,102298.0
2023-08-30,17.55,17.22,17.69,17.09,154378.0
2023-08-31,17.22,16.79,17.23,16.32,221304.0
2023-09-01,16.83,16.95,17.11,16.81,118458.0
2023-09-04,17.03,17.58,17.67,16.93,164266.0
2023-09-05,17.54,17.62,17.68,17.38,88320.0
2023-09-06,17.56,17.54,17.6,17.4,79914.0
2023-09-07,17.5,17.52,17.74,17.43,102894.0
2023-09-08,17.42,17.57,17.71,17.24,81748.0
2023-09-11,17.62,17.81,17.87,17.51,106358.0
2023-09-12,17.65,17.72,17.85,17.62,78070.0
2023-09-13,17.72,17.52,17.78,17.39,82580.0
2023-09-14,17.56,17.37,17.59,17.2,67909.0
2023-09-15,17.4,17.48,17.71,17.33,87390.0
2023-09-18,17.69,17.86,18.01,17.6,154048.0
2023-09-19,17.76,17.54,17.82,17.42,98472.0
2023-09-20,17.49,17.05,17.49,17.04,103340.0
2023-09-21,17.04,16.85,17.11,16.76,79792.0
2023-09-22,16.89,16.96,16.96,16.67,128615.0
2023-09-25,16.92,16.68,16.93,16.59,89079.0
2023-09-26,16.72,16.73,16.9,16.62,90453.0
2023-09-27,16.7,16.65,16.93,16.62,86095.0
2023-09-28,16.7,16.65,16.86,16.44,122819.0
2023-10-09,16.61,15.54,16.61,15.54,232565.0
2023-10-10,15.68,15.38,15.74,15.34,115888.0
2023-10-11,15.42,15.39,15.57,15.32,82446.0
2023-10-12,15.5,15.55,15.58,15.36,74032.0
2023-10-13,15.47,15.42,15.48,15.26,58546.0
2023-10-16,15.41,15.23,15.56,15.18,81148.0
2023-10-17,15.83,15.72,16.02,15.54,181038.0
2023-10-18,15.66,15.37,15.74,15.37,93154.0
2023-10-19,15.27,15.35,15.7,15.2,93182.0
2023-10-20,15.29,15.26,15.44,15.23,57965.0
2023-10-23,15.27,14.85,15.32,14.76,89432.0
2023-10-24,14.96,15.16,15.22,14.92,116858.0
2023-10-25,15.21,15.36,15.64,15.2,97624.0
2023-10-26,15.23,15.17,15.33,15.04,77031.0
2023-10-27,15.09,15.88,15.92,15.09,161012.0
2023-10-30,15.75,16.04,16.16,15.72,148932.0
2023-10-31,16.08,16.13,16.28,15.95,97515.0
2023-11-01,16.13,15.98,16.19,15.81,82610.0
2023-11-02,15.96,15.83,16.0,15.73,57978.0
2023-11-03,15.8,15.86,15.96,15.72,61149.0
2023-11-06,15.98,16.07,16.11,15.83,109702.0
2023-11-07,16.02,15.71,16.02,15.62,96261.0
2023-11-08,15.71,15.76,15.89,15.64,82321.0
2023-11-09,15.76,15.67,15.87,15.62,57656.0
2023-11-10,15.63,15.49,15.67,15.4,57376.0
2023-11-13,15.54,15.7,15.74,15.53,59409.0
2023-11-14,15.74,15.7,15.85,15.61,59301.0
2023-11-15,15.83,15.74,15.9,15.68,66973.0
2023-11-16,15.75,15.74,15.82,15.58,55259.0
2023-11-17,15.72,15.56,15.84,15.5,61352.0
2023-11-20,15.6,15.77,15.86,15.44,103203.0
2023-11-21,15.77,15.97,16.12,15.77,140846.0
2023-11-22,15.94,15.84,16.09,15.82,67268.0
2023-11-23,15.8,15.87,15.89,15.62,57560.0
2023-11-24,15.83,15.94,16.16,15.81,97879.0
2023-11-27,16.03,15.82,16.07,15.64,69345.0
2023-11-28,15.82,16.17,16.24,15.68,139354.0
2023-11-29,16.1,16.1,16.27,15.99,78902.0
2023-11-30,16.03,16.71,16.79,16.0,214084.0
2023-12-01,16.68,16.53,16.78,16.38,106547.0
2023-12-04,16.44,16.76,16.89,16.16,145474.0
2023-12-05,16.66,16.25,16.73,16.25,85917.0
2023-12-06,16.22,16.16,16.31,16.03,80585.0
2023-12-07,16.17,16.06,16.25,15.92,62589.0
2023-12-08,15.99,15.89,16.08,15.8,75549.0
2023-12-11,15.75,16.02,16.12,15.65,81975.0
2023-12-12,15.99,16.32,16.42,15.98,85220.0
2023-12-13,16.28,15.8,16.35,15.8,86196.0
2023-12-14,15.89,15.75,16.18,15.72,66480.0
2023-12-15,15.81,15.77,15.99,15.77,64190.0
2023-12-18,15.7,15.3,15.74,15.22,77427.0
2023-12-19,15.35,15.52,15.6,15.35,71127.0
2023-12-20,15.44,15.05,15.51,15.02,87689.0
2023-12-21,14.96,15.34,15.39,14.9,62948.0
2023-12-22,15.34,15.16,15.35,15.08,53012.0
2023-12-25,15.13,15.02,15.22,14.99,35725.0
2023-12-26,15.0,14.9,15.05,14.79,41171.0
2023-12-27,14.9,14.41,14.96,14.22,144203.0
2023-12-28,14.27,14.9,14.97,14.27,132698.0
2023-12-29,14.92,15.04,15.16,14.86,77339.0
2024-01-02,15.07,14.85,15.17,14.76,84847.0
2024-01-03,14.86,15.0,15.08,14.78,101533.0
2024-01-04,14.95,14.94,15.14,14.7,83734.0
2024-01-05,14.91,14.53,15.11,14.43,96982.0
2024-01-08,14.44,14.27,14.6,14.26,80247.0
2024-01-09,14.33,14.64,14.95,14.31,116932.0
2024-01-10,14.52,14.62,14.75,14.33,90177.0
2024-01-11,14.61,14.74,14.85,14.53,80479.0
2024-01-12,14.66,14.62,14.89,14.53,55825.0
2024-01-15,14.55,14.87,14.98,14.52,109914.0
2024-01-16,14.87,15.3,15.4,14.82,185978.0
2024-01-17,15.15,14.58,15.24,14.56,119497.0
2024-01-18,14.45,14.34,14.55,13.93,135947.0
2024-01-19,14.29,14.67,14.81,14.16,112986.0
2024-01-22,14.48,13.73,14.57,13.67,108972.0
2024-01-23,13.73,13.85,13.93,13.32,91439.0
2024-01-24,13.92,14.02,14.12,13.6,95248.0
2024-01-25,13.97,14.69,14.78,13.91,132775.0
2024-01-26,14.59,14.72,15.06,14.55,95195.0
2024-01-29,14.68,14.59,15.0,14.57,113540.0
2024-01-30,14.43,13.76,14.48,13.75,124596.0
2024-01-31,13.65,13.4,13.73,13.36,166641.0
2024-02-01,13.35,13.23,13.61,13.12,137800.0
2024-02-02,13.29,13.16,13.44,12.88,165563.0
