date,open,close,high,low,volume
2023-07-10,11.471,11.451,11.601,11.421,161827.0
2023-07-11,11.461,11.621,11.641,11.331,208915.0
2023-07-12,11.641,11.781,11.951,11.551,396121.0
2023-07-13,11.871,11.781,11.911,11.721,254323.0
2023-07-14,11.821,11.871,11.961,11.671,255501.0
2023-07-17,11.861,11.961,12.141,11.811,349162.0
2023-07-18,11.961,11.971,12.061,11.881,185782.0
2023-07-19,11.931,12.021,12.131,11.901,168727.0
2023-07-20,12.011,11.991,12.191,11.971,306555.0
2023-07-21,11.981,11.821,12.051,11.791,205905.0
2023-07-24,12.171,11.791,12.361,11.761,455963.0
2023-07-25,11.841,12.141,12.181,11.841,437459.0
2023-07-26,12.111,12.071,12.201,12.021,182627.0
2023-07-27,12.071,12.181,12.411,12.041,332771.0
2023-07-28,12.161,12.321,12.321,12.001,352525.0
2023-07-31,12.361,12.521,12.861,12.341,529639.0
2023-08-01,12.561,12.781,12.851,12.491,526547.0
2023-08-02,12.711,12.511,12.771,12.461,371241.0
2023-08-03,12.411,12.661,12.671,12.351,334788.0
2023-08-04,12.711,12.611,12.771,12.481,362714.0
2023-08-07,12.571,12.491,12.581,12.421,207539.0
2023-08-08,12.511,12.521,12.561,12.321,213469.0
2023-08-09,12.471,12.431,12.511,12.341,206669.0
2023-08-10,12.431,12.531,12.641,12.421,152348.0
2023-08-11,12.561,12.251,12.571,12.231,229834.0
2023-08-14,12.111,12.131,12.191,12.031,202234.0
2023-08-15,12.131,12.071,12.291,11.941,186548.0
2023-08-16,12.001,11.901,12.091,11.861,165162.0
2023-08-17,11.881,11.751,11.921,11.691,285359.0
2023-08-18,11.711,11.581,11.791,11.571,208886.0
2023-08-21,11.571,11.411,11.681,11.411,156605.0
2023-08-22,11.651,11.641,11.721,11.461,227094.0
2023-08-23,11.651,11.391,11.681,11.381,220849.0
2023-08-24,11.451,11.691,11.721,11.411,241913.0
2023-08-25,11.611,11.571,11.801,11.511,221028.0
2023-08-28,12.161,12.071,12.351,11.811,692103.0
2023-08-29,11.951,12.091,12.131,11.831,372058.0
2023-08-30,12.001,12.061,12.191,12.001,161210.0
2023-08-31,12.071,11.861,12.111,11.851,175519.0
2023-09-01,11.931,11.891,12.001,11.801,204072.0
2023-09-04,11.941,12.311,12.351,11.921,568847.0
2023-09-05,12.231,12.231,12.311,12.161,151826.0
2023-09-06,12.331,12.231,12.351,12.141,166461.0
2023-09-07,12.251,12.001,12.251,12.001,178256.0
2023-09-08,12.001,11.971,12.051,11.941,96610.0
2023-09-11,11.991,12.151,12.201,11.971,163670.0
2023-09-12,12.091,12.261,12.351,12.041,243596.0
2023-09-13,12.241,12.311,12.511,12.191,254961.0
2023-09-14,12.271,12.291,12.501,12.271,221435.0
2023-09-15,12.301,12.171,12.471,12.141,253909.0
2023-09-18,12.131,12.111,12.211,12.031,175149.0
2023-09-19,12.121,12.101,12.211,12.041,134319.0
2023-09-20,12.041,11.961,12.141,11.911,260350.0
2023-09-21,11.911,11.731,11.971,11.711,209582.0
2023-09-22,11.901,11.861,11.961,11.791,206655.0
2023-09-25,11.811,11.781,11.861,11.761,123516.0
2023-09-26,11.781,11.721,11.811,11.611,116018.0
2023-09-27,11.671,11.701,11.851,11.671,113199.0
2023-09-28,11.871,11.721,11.871,11.671,121243.0
2023-10-09,11.721,11.751,11.791,11.531,168530.0
2023-10-10,11.751,11.731,11.911,11.701,164217.0
2023-10-11,11.721,11.611,11.771,11.591,178840.0
2023-10-12,11.671,11.571,11.701,11.531,204388.0
2023-10-13,11.531,11.411,11.561,11.291,291377.0
2023-10-16,11.441,11.291,11.501,11.181,219375.0
2023-10-17,11.291,11.211,11.341,11.181,152029.0
2023-10-18,11.181,10.931,11.211,10.911,198819.0
2023-10-19,10.881,10.681,10.901,10.641,252915.0
2023-10-20,10.691,10.651,10.701,10.521,201280.0
2023-10-23,10.611,10.361,10.611,10.241,240567.0
2023-10-24,10.371,10.331,10.451,10.211,415890.0
2023-10-25,10.401,10.461,10.531,10.361,334696.0
2023-10-26,10.601,10.971,11.061,10.491,624127.0
2023-10-27,10.971,11.111,11.291,10.911,721334.0
2023-10-30,11.081,11.051,11.151,10.941,405157.0
2023-10-31,11.081,11.201,11.221,10.961,224774.0
2023-11-01,11.201,11.151,11.331,11.121,222346.0
2023-11-02,11.161,11.121,11.261,11.101,189044.0
2023-11-03,11.121,11.161,11.261,11.091,189126.0
2023-11-06,11.181,11.181,11.281,11.141,318911.0
2023-11-07,11.131,11.171,11.271,11.101,397298.0
2023-11-08,11.131,11.061,11.161,11.031,323655.0
2023-11-09,11.031,11.021,11.121,11.011,205240.0
2023-11-10,10.971,10.881,11.041,10.851,189249.0
2023-11-13,10.881,10.861,11.021,10.801,463941.0
2023-11-14,10.861,10.901,11.001,10.841,240693.0
2023-11-15,10.981,11.041,11.051,10.931,183993.0
2023-11-16,11.001,10.961,11.051,10.901,170535.0
2023-11-17,10.911,10.891,10.951,10.821,148133.0
2023-11-20,10.891,10.851,10.961,10.811,212569.0
2023-11-21,10.931,10.951,11.101,10.871,205218.0
2023-11-22,10.921,10.681,10.961,10.681,260204.0
2023-11-23,10.771,10.781,11.011,10.661,316057.0
2023-11-24,10.771,10.791,10.831,10.681,189093.0
2023-11-27,10.741,10.651,10.741,10.601,157829.0
2023-11-28,10.711,10.691,10.721,10.621,136813.0
2023-11-29,10.661,10.581,10.701,10.571,146560.0
2023-11-30,10.581,10.561,10.621,10.511,168178.0
2023-12-01,10.581,10.321,10.591,10.311,342122.0
2023-12-04,10.311,10.291,10.361,10.231,257461.0
2023-12-05,10.261,10.081,10.321,10.071,247455.0
2023-12-06,10.061,10.121,10.251,10.011,249831.0
2023-12-07,10.121,10.051,10.191,10.001,223214.0
2023-12-08,10.091,10.091,10.231,10.041,228481.0
2023-12-11,10.071,10.241,10.271,9.941,277054.0
2023-12-12,10.191,10.211,10.221,10.111,180755.0
2023-12-13,10.191,10.031,10.231,10.031,169253.0
2023-12-14,10.111,10.001,10.151,10.001,131769.0
2023-12-15,10.061,9.991,10.171,9.981,164252.0
2023-12-18,9.971,9.911,9.981,9.821,176865.0
2023-12-19,9.901,9.901,9.921,9.811,138423.0
2023-12-20,10.201,9.851,10.201,9.821,201772.0
2023-12-21,9.811,9.911,9.961,9.751,181112.0
2023-12-22,9.911,9.921,9.941,9.791,218356.0
2023-12-25,9.891,9.941,9.981,9.841,150530.0
2023-12-26,9.921,9.931,9.981,9.861,119521.0
2023-12-27,9.921,9.931,9.941,9.821,116852.0
2023-12-28,9.931,10.141,10.211,9.861,269160.0
2023-12-29,10.131,10.161,10.211,10.051,268353.0
2024-01-02,10.181,10.071,10.191,10.061,203547.0
2024-01-03,10.451,10.121,10.451,10.041,681093.0
2024-01-04,10.071,10.101,10.121,9.841,433094.0
2024-01-05,10.111,10.091,10.301,10.001,415074.0
