date,open,close,high,low,volume
2023-11-13,27.45,26.94,27.48,26.81,166612.0
2023-11-14,26.99,27.25,27.36,26.83,161050.0
2023-11-15,27.54,27.37,27.62,26.9,179880.0
2023-11-16,27.37,27.03,27.47,27.02,112936.0
2023-11-17,27.03,27.19,27.3,26.89,114278.0
2023-11-20,27.33,27.19,27.39,27.03,123247.0
2023-11-21,27.19,27.19,27.61,27.11,156703.0
2023-11-22,27.07,26.54,27.09,26.54,118425.0
2023-11-23,26.54,27.24,27.53,26.54,220303.0
2023-11-24,26.99,26.56,27.16,26.5,176350.0
2023-11-27,26.88,27.1,27.35,26.55,220745.0
2023-11-28,26.99,27.01,27.05,26.56,187878.0
2023-11-29,26.95,26.59,26.95,26.26,121670.0
2023-11-30,26.4,26.15,26.51,25.93,140348.0
2023-12-01,26.15,25.76,26.24,25.61,145969.0
2023-12-04,25.76,25.62,26.07,25.48,126948.0
2023-12-05,25.49,25.11,25.78,25.06,146043.0
2023-12-06,25.04,25.23,25.55,25.0,112304.0
2023-12-07,25.25,25.41,25.48,24.81,149522.0
2023-12-08,25.42,25.23,25.43,25.12,113255.0
2023-12-11,25.25,25.55,25.68,24.82,177932.0
2023-12-12,25.55,26.13,26.17,25.41,188210.0
2023-12-13,25.98,25.35,25.98,25.31,153206.0
2023-12-14,25.44,25.2,25.74,25.17,99819.0
2023-12-15,25.26,24.89,25.39,24.86,118470.0
2023-12-18,24.9,24.85,25.1,24.6,100381.0
2023-12-19,24.75,24.67,24.84,24.33,105012.0
2023-12-20,24.7,24.26,24.81,24.26,81354.0
2023-12-21,24.2,24.29,24.53,24.09,116956.0
2023-12-22,24.26,24.15,24.45,23.88,120043.0
2023-12-25,24.2,24.15,24.55,23.95,117205.0
2023-12-26,24.13,23.75,24.15,23.58,123351.0
2023-12-27,23.85,23.81,24.13,23.7,105596.0
2023-12-28,23.66,24.48,24.49,23.6,136179.0
2023-12-29,24.5,24.47,24.67,24.35,122324.0
2024-01-02,24.56,23.9,24.6,23.9,132854.0
2024-01-03,23.78,23.4,23.84,23.2,161607.0
2024-01-04,23.35,23.09,23.35,22.81,164363.0
2024-01-05,23.09,22.89,23.48,22.7,151425.0
2024-01-08,22.89,22.25,22.91,22.17,199311.0
2024-01-09,22.25,22.49,22.77,22.25,123230.0
2024-01-10,22.48,22.38,22.63,22.22,89945.0
2024-01-11,22.38,22.75,22.95,22.15,130015.0
2024-01-12,22.74,22.66,22.93,22.57,92997.0
2024-01-15,22.57,22.62,22.84,22.38,91085.0
2024-01-16,22.45,22.78,22.87,22.45,116561.0
2024-01-17,22.7,22.05,22.84,22.05,141163.0
2024-01-18,22.05,22.34,22.4,21.58,158522.0
2024-01-19,22.25,22.31,22.58,22.11,114033.0
2024-01-22,22.31,21.65,22.36,21.45,143642.0
2024-01-23,21.59,21.76,21.9,21.26,134561.0
2024-01-24,21.9,21.4,21.95,20.85,199996.0
2024-01-25,21.45,21.55,21.65,21.05,213503.0
2024-01-26,21.45,21.21,21.47,21.12,165048.0
2024-01-29,21.19,20.4,21.33,20.38,192877.0
2024-01-30,20.26,20.29,20.72,20.16,138488.0
2024-01-31,20.26,19.68,20.5,19.57,147843.0
2024-02-01,19.67,19.96,20.23,19.52,167286.0
2024-02-02,20.04,19.25,20.16,18.75,195452.0
2024-02-05,19.26,19.12,19.45,18.36,229940.0
2024-02-06,19.08,20.68,20.78,18.82,267905.0
2024-02-07,20.85,21.06,21.53,20.52,250484.0
2024-02-08,21.24,21.43,21.57,21.11,204121.0
2024-02-19,21.45,21.33,21.88,21.05,211948.0
2024-02-20,21.25,20.87,21.25,20.62,159165.0
2024-02-21,20.74,21.23,21.6,20.53,246716.0
2024-02-22,21.22,21.31,21.35,21.07,123713.0
2024-02-23,21.29,21.69,21.8,21.22,206498.0
2024-02-26,21.85,22.45,23.0,21.85,330230.0
2024-02-27,22.35,22.74,22.9,22.23,249430.0
2024-02-28,22.75,21.87,22.8,21.87,268415.0
2024-02-29,21.63,22.65,22.69,21.55,235507.0
2024-03-01,22.7,23.17,23.24,22.46,245106.0
2024-03-04,23.17,22.5,23.17,22.35,214520.0
2024-03-05,22.35,22.84,23.27,22.05,235641.0
2024-03-06,22.83,23.14,23.66,22.78,253945.0
2024-03-07,23.15,22.63,23.41,22.61,161347.0
2024-03-08,22.56,22.5,22.78,22.35,94099.0
2024-03-11,22.53,22.98,23.12,22.5,158688.0
2024-03-12,23.17,23.21,23.52,22.84,223754.0
2024-03-13,23.18,23.58,24.05,22.98,263223.0
2024-03-14,23.48,23.35,23.69,23.2,153583.0
2024-03-15,23.35,23.62,23.62,22.98,157154.0
2024-03-18,23.64,23.81,24.1,23.64,235512.0
2024-03-19,23.57,23.28,23.6,23.26,181866.0
2024-03-20,23.25,23.1,23.52,22.93,168023.0
2024-03-21,23.27,22.86,23.27,22.75,186118.0
2024-03-22,22.98,22.6,23.02,22.35,141403.0
2024-03-25,22.59,22.36,22.84,22.27,140103.0
2024-03-26,22.25,22.63,22.7,22.21,121650.0
2024-03-27,22.63,22.15,22.67,22.14,111163.0
2024-03-28,22.1,22.07,22.5,21.78,167442.0
2024-03-29,22.19,22.09,22.32,21.9,85459.0
2024-04-01,22.13,23.05,23.2,22.13,196371.0
2024-04-02,23.13,23.16,23.32,22.94,169814.0
2024-04-03,23.16,23.11,23.18,22.83,123321.0
